DemAffl,DemAge,DemClusterGroup,DemGender,DemReg,DemTVReg,LoyalClass,LoyalSpend,LoyalTime,TargetBuy
4.0,53.0,4,1,0,2,3,0.0099999999999999,8.0,0
6.0,56.0,2,0,3,8,0,6105.299999999999,0.0,0
8.0,65.0,5,2,0,4,0,7500.0,13.0,0
13.0,60.0,1,0,1,7,3,0.0099999999999999,8.0,0
9.0,35.0,5,1,4,9,3,0.0099999999999999,9.0,0
6.0,49.0,5,1,2,1,0,6000.0,3.0,0
12.0,35.0,5,0,0,4,3,0.0099999999999999,5.0,1
3.0,54.0,4,2,0,2,3,0.0099999999999999,9.0,0
5.0,49.0,4,0,3,3,3,0.0099999999999999,7.0,0
8.0,41.0,5,0,3,3,3,0.0099999999999999,5.0,0
9.0,59.0,1,0,3,3,2,3000.0,9.0,0
8.0,40.0,0,0,3,3,2,1000.0,5.0,1
9.0,45.0,3,1,0,2,2,2000.0,5.0,0
2.0,69.0,1,0,3,8,2,2400.0,9.0,0
7.0,77.0,3,0,3,3,0,12000.0,2.0,0
11.0,64.0,4,0,0,2,2,970.0,6.0,0
12.0,70.0,4,0,1,12,1,35107.85,19.0,0
12.0,42.0,5,2,1,12,2,2000.0,1.0,0
7.0,67.0,1,0,4,9,3,0.0099999999999999,8.0,0
6.0,72.0,2,0,3,3,0,5602.5,1.0,0
10.0,34.0,4,0,0,2,3,0.0099999999999999,5.0,0
6.0,38.0,3,0,0,4,0,6000.0,2.0,0
10.0,60.0,1,0,0,2,0,6000.0,2.0,0
9.0,66.0,3,0,3,3,2,5000.0,5.0,0
8.0,40.0,2,1,3,3,2,2075.0,5.0,0
8.0,66.0,5,0,4,9,0,6053.339999999999,4.0,0
5.0,45.0,3,0,2,6,2,4000.0,5.0,0
7.0,49.0,0,2,3,3,2,0.0199999999999999,8.0,0
14.0,40.0,2,1,3,8,0,18053.34,8.0,1
11.0,59.0,0,0,3,3,2,1000.0,5.0,0
3.0,32.0,5,0,3,3,2,2000.0,1.0,1
5.0,68.0,0,0,3,3,0,8053.34,9.0,0
13.0,50.0,4,0,0,4,2,2000.0,9.0,1
10.0,58.0,5,2,0,2,2,420.0,4.0,0
6.0,60.0,3,0,1,7,3,0.0099999999999999,5.0,0
9.0,45.0,1,0,3,8,2,250.0,8.0,0
8.0,78.0,3,0,0,11,2,100.0,1.0,0
13.0,34.0,5,0,0,4,3,0.0099999999999999,4.0,1
9.0,72.0,4,1,0,2,2,100.0,1.0,0
11.0,49.0,3,0,3,3,0,5044.45,6.0,1
14.0,46.0,5,0,1,7,3,0.0099999999999999,8.0,1
24.0,56.0,3,0,2,1,0,6000.0,2.0,1
2.0,42.0,2,1,3,3,3,0.0099999999999999,7.0,0
10.0,36.0,1,0,3,3,2,600.0,5.0,1
6.0,49.0,5,1,2,1,3,0.0099999999999999,5.0,0
8.0,63.0,1,0,3,3,2,4000.0,5.0,0
10.0,43.0,4,0,0,2,3,0.0099999999999999,7.0,1
8.0,64.0,3,2,0,11,3,0.0099999999999999,9.0,1
4.0,60.0,3,2,0,4,0,6000.0,14.0,0
7.0,47.0,1,0,1,7,3,0.0099999999999999,9.0,0
7.0,53.0,4,1,3,3,0,17112.8,3.0,0
10.0,76.0,1,1,0,2,2,2000.0,18.0,0
16.0,42.0,2,0,3,3,0,14160.989999999998,6.0,1
12.0,42.0,3,0,1,5,2,600.0,9.0,1
10.0,46.0,3,0,4,9,2,600.0,12.0,0
14.0,77.0,5,1,0,2,2,3000.0,3.0,0
5.0,66.0,2,1,0,11,0,6500.0,16.0,0
11.0,50.0,3,0,2,1,3,0.0099999999999999,4.0,0
7.0,53.0,0,0,1,12,2,3000.0,2.0,0
6.0,60.0,2,0,1,7,0,12000.0,8.0,0
11.0,74.0,3,1,0,4,0,6107.639999999999,13.0,0
10.0,75.0,2,0,0,4,0,9000.0,20.0,0
6.0,73.0,5,0,2,1,2,1000.0,5.0,0
7.0,60.0,1,0,2,1,2,1000.01,6.0,0
8.0,42.0,3,0,0,4,2,3400.0,5.0,0
13.0,70.0,4,0,0,4,2,4000.0,1.0,0
5.0,65.0,0,1,2,1,2,1000.0,30.0,0
9.0,70.0,1,0,3,3,2,3500.0,20.0,0
3.0,67.0,1,1,0,11,2,3000.0,7.0,0
8.0,66.0,3,0,4,9,0,6000.0,8.0,0
9.0,42.0,3,2,3,8,3,0.0099999999999999,8.0,0
6.0,63.0,1,0,0,4,2,1238.91,7.0,0
8.0,50.0,1,0,1,5,2,100.0,1.0,0
8.0,68.0,2,0,3,8,2,469.42,11.0,0
9.0,58.0,2,1,1,7,0,6000.0,2.0,0
5.0,48.0,1,0,3,3,0,6035.459999999999,12.0,0
7.0,66.0,1,0,1,5,0,20000.0,14.0,0
9.0,51.0,1,0,2,0,0,9000.0,1.0,0
9.0,44.0,2,0,2,0,2,35.0,2.0,0
5.0,30.0,2,0,2,1,0,5901.28,9.0,0
10.0,57.0,4,0,0,2,0,10000.0,2.0,1
19.0,56.0,5,0,0,4,0,7500.0,3.0,1
9.0,61.0,2,1,3,3,0,6000.0,4.0,1
8.0,72.0,2,0,2,1,2,600.0,9.0,1
9.0,50.0,1,0,3,3,3,0.0099999999999999,5.0,1
8.0,46.0,5,0,1,5,0,9100.0,9.0,1
7.0,62.0,2,0,3,3,0,6017.78,27.0,1
4.0,55.0,1,2,1,5,0,12000.0,4.0,0
22.0,35.0,3,1,3,3,3,0.0099999999999999,5.0,1
5.0,39.0,5,0,1,12,2,25.0,2.0,0
4.0,62.0,5,2,0,11,3,0.0099999999999999,8.0,0
10.0,57.0,4,1,2,6,2,2000.0,1.0,0
11.0,59.0,4,0,0,11,0,12000.0,21.0,0
7.0,67.0,3,0,0,4,0,12000.0,11.0,1
8.0,69.0,2,1,2,1,2,4000.0,27.0,0
8.0,67.0,5,0,1,7,0,6000.01,7.0,0
6.0,66.0,1,1,0,4,3,0.0099999999999999,6.0,0
11.0,56.0,4,0,3,3,3,0.0099999999999999,8.0,0
8.0,79.0,2,0,0,2,2,1000.0,1.0,0
11.0,51.0,5,1,0,4,3,0.0099999999999999,11.0,0
7.0,67.0,3,1,0,4,0,12053.35,15.0,0
8.0,42.0,3,1,1,12,3,0.0099999999999999,5.0,0
5.0,49.0,0,0,3,3,0,12106.7,7.0,0
8.0,39.0,5,0,3,3,0,10000.0,4.0,0
5.0,58.0,3,0,0,11,0,6000.0,1.0,0
5.0,42.0,4,1,1,12,2,3000.0,8.0,0
9.0,41.0,4,0,2,6,3,0.0099999999999999,7.0,0
8.0,60.0,3,0,3,3,0,6000.0,5.0,0
4.0,59.0,3,2,0,4,0,6000.0,3.0,0
14.0,42.0,2,0,1,7,3,0.0099999999999999,5.0,0
8.0,38.0,1,0,0,4,3,0.0099999999999999,8.0,1
7.0,47.0,4,0,1,12,3,0.0099999999999999,4.0,0
9.0,72.0,4,0,3,8,3,0.0099999999999999,7.0,0
5.0,41.0,2,1,3,3,3,0.0099999999999999,4.0,1
10.0,68.0,2,0,3,8,2,5000.0,4.0,1
10.0,62.0,5,1,0,11,0,14000.0,25.0,0
11.0,55.0,0,1,1,7,2,5000.0,5.0,0
9.0,62.0,2,2,3,8,2,1149.4699999999998,19.0,0
9.0,41.0,5,2,2,0,2,300.0,8.0,0
4.0,64.0,3,1,1,7,0,8000.0,5.0,0
7.0,55.0,2,0,2,6,3,0.0099999999999999,5.0,0
4.0,73.0,0,0,0,4,0,6000.0,2.0,0
7.0,68.0,1,0,2,1,0,6053.349999999999,7.0,0
11.0,32.0,3,0,3,3,3,0.0099999999999999,5.0,1
7.0,79.0,0,1,3,3,3,0.0099999999999999,5.0,0
9.0,48.0,5,1,1,12,2,3000.01,8.0,0
8.0,55.0,0,1,1,7,0,10250.0,11.0,0
6.0,47.0,2,0,0,2,0,6000.0,1.0,1
12.0,58.0,2,1,3,3,0,12000.0,2.0,0
13.0,34.0,0,0,3,8,3,0.0099999999999999,8.0,1
10.0,55.0,3,1,3,8,3,0.0099999999999999,5.0,0
6.0,40.0,5,0,1,5,2,50.02,8.0,0
11.0,49.0,3,0,1,12,0,6000.0,5.0,1
13.0,36.0,5,0,0,4,3,0.0099999999999999,5.0,1
10.0,36.0,1,1,3,3,2,2000.0,9.0,0
10.0,79.0,2,0,0,2,0,6000.0,1.0,0
12.0,63.0,2,1,0,2,2,1000.0,9.0,1
2.0,63.0,2,2,3,3,0,12500.0,1.0,0
10.0,32.0,5,0,1,7,2,25.79,8.0,1
13.0,31.0,5,0,0,4,3,0.0099999999999999,5.0,0
15.0,60.0,2,1,1,12,1,20937.6,8.0,0
11.0,76.0,4,1,0,11,0,6000.0,2.0,0
6.0,66.0,2,1,0,11,3,0.0099999999999999,8.0,0
5.0,32.0,1,1,3,3,3,0.0099999999999999,5.0,0
5.0,50.0,3,1,4,9,3,0.0099999999999999,8.0,0
3.0,43.0,3,0,3,3,0,5700.0,11.0,1
11.0,42.0,4,0,0,11,2,1000.0,1.0,1
9.0,56.0,1,2,3,8,2,2000.0,1.0,0
3.0,33.0,5,0,0,4,2,4100.0,1.0,0
14.0,69.0,1,0,2,1,0,10001.74,4.0,1
8.0,47.0,5,1,3,3,0,6000.0,1.0,0
7.0,50.0,3,0,0,11,0,6000.0,1.0,0
11.0,46.0,3,0,1,7,3,0.0099999999999999,10.0,1
10.0,46.0,1,0,0,4,0,5526.35,5.0,0
4.0,47.0,4,0,3,3,3,0.0099999999999999,8.0,0
10.0,56.0,1,1,3,8,0,6000.0,5.0,0
4.0,50.0,3,0,3,3,0,6250.0,3.0,1
6.0,65.0,5,0,1,12,2,1000.0,24.0,0
5.0,64.0,3,2,2,1,0,6000.0,8.0,0
8.0,51.0,5,0,4,9,0,6000.0,5.0,0
6.0,59.0,2,1,1,7,2,3000.0,5.0,0
6.0,50.0,3,0,0,4,2,800.0,9.0,0
7.0,57.0,2,0,1,7,0,5800.0,6.0,0
6.0,48.0,5,0,3,8,2,2000.0,5.0,0
8.0,50.0,4,0,1,5,2,1000.0,5.0,0
8.0,45.0,4,0,0,11,3,0.0099999999999999,11.0,0
24.0,54.0,2,0,1,7,2,1000.0,5.0,1
9.0,51.0,0,0,1,7,2,1150.0,3.0,0
5.0,52.0,5,0,3,3,2,300.0,9.0,0
3.0,71.0,4,0,0,4,0,17634.66,3.0,0
7.0,56.0,2,1,1,7,3,0.0099999999999999,4.0,0
16.0,41.0,4,1,0,4,3,0.0099999999999999,8.0,1
1.0,60.0,3,0,1,12,2,1000.0,13.0,0
14.0,58.0,2,0,2,1,1,20268.84,3.0,1
10.0,63.0,1,2,0,11,0,12160.989999999998,7.0,0
4.0,59.0,3,0,1,7,0,5045.679999999999,9.0,0
8.0,65.0,3,0,3,8,2,4000.0,5.0,0
6.0,63.0,0,0,0,11,3,0.0099999999999999,7.0,0
12.0,44.0,3,0,3,8,2,3000.0,7.0,1
8.0,36.0,2,0,3,8,3,0.0099999999999999,8.0,1
5.0,70.0,2,0,3,8,1,53000.0,6.0,0
12.0,61.0,1,1,1,7,0,12000.0,6.0,1
8.0,64.0,1,0,0,4,1,40000.0,6.0,0
6.0,56.0,2,0,3,3,0,12000.0,7.0,0
7.0,38.0,5,0,3,3,3,0.0099999999999999,8.0,0
14.0,39.0,3,0,3,3,0,5900.0,8.0,1
4.0,47.0,3,0,2,0,2,3000.0,10.0,0
7.0,59.0,1,0,3,3,2,100.0,1.0,1
7.0,52.0,2,0,0,4,2,5000.0,2.0,0
4.0,69.0,1,1,0,11,0,12000.0,11.0,0
7.0,63.0,5,1,0,4,2,5000.0,5.0,0
12.0,63.0,5,0,1,5,3,0.0099999999999999,8.0,0
7.0,74.0,2,1,3,8,0,6000.0,2.0,0
7.0,77.0,3,0,1,7,2,400.0,10.0,0
6.0,60.0,1,0,2,1,2,3000.0,5.0,0
11.0,66.0,5,0,3,3,2,1000.0,8.0,0
15.0,49.0,4,0,1,12,3,0.0099999999999999,5.0,0
7.0,76.0,1,0,0,4,2,2500.0,6.0,0
9.0,39.0,3,0,3,3,2,3000.0,9.0,0
9.0,70.0,3,1,4,9,0,6053.349999999999,7.0,0
10.0,47.0,4,1,0,11,2,2000.0,2.0,0
6.0,62.0,1,0,3,8,2,5000.0,5.0,0
5.0,57.0,2,1,1,5,3,0.0099999999999999,9.0,0
9.0,39.0,1,0,3,3,3,0.0099999999999999,5.0,1
13.0,58.0,1,0,3,3,2,2000.0,8.0,0
6.0,38.0,1,1,3,8,3,0.0099999999999999,8.0,0
3.0,45.0,5,2,1,12,2,2000.0,5.0,0
11.0,65.0,2,0,3,3,0,12433.27,4.0,1
5.0,52.0,4,1,1,12,3,0.0099999999999999,4.0,0
10.0,52.0,5,1,0,4,2,2000.0,1.0,0
8.0,32.0,4,0,3,8,1,39257.78999999999,5.0,0
6.0,67.0,1,1,0,4,0,12158.669999999998,8.0,0
9.0,62.0,5,0,3,3,0,6107.639999999999,5.0,1
13.0,36.0,1,0,3,3,2,0.0199999999999999,5.0,1
8.0,41.0,2,1,1,7,3,0.0099999999999999,5.0,0
6.0,54.0,4,0,1,5,3,0.0099999999999999,4.0,0
6.0,46.0,0,1,1,7,0,9000.0,8.0,0
7.0,41.0,5,0,0,4,3,0.0099999999999999,4.0,1
13.0,36.0,1,0,3,3,2,2000.0,7.0,1
8.0,41.0,5,1,1,5,3,0.0099999999999999,5.0,0
2.0,51.0,3,0,3,3,1,20712.0,3.0,0
9.0,58.0,2,0,0,4,3,0.0099999999999999,6.0,0
13.0,65.0,5,0,4,9,2,4000.0,2.0,1
6.0,47.0,5,0,1,12,2,3000.0,1.0,0
8.0,35.0,0,1,1,7,3,0.0099999999999999,6.0,0
9.0,73.0,4,0,4,9,2,3000.01,7.0,1
15.0,46.0,5,0,1,7,2,1000.0,4.0,0
10.0,37.0,5,0,3,3,3,0.0099999999999999,5.0,1
6.0,50.0,2,2,3,3,0,16000.0,5.0,0
9.0,37.0,1,0,3,3,2,2300.0,7.0,0
7.0,56.0,1,0,1,7,2,500.0,12.0,0
7.0,64.0,1,0,0,4,2,4459.17,19.0,0
4.0,77.0,1,1,3,8,0,12000.0,9.0,0
11.0,78.0,3,2,0,11,0,6000.0,10.0,0
16.0,44.0,2,0,2,6,2,211.0,3.0,1
9.0,40.0,0,0,3,3,3,0.0099999999999999,4.0,1
15.0,29.0,5,2,4,9,3,0.0099999999999999,5.0,0
7.0,26.0,5,1,0,11,2,600.0,1.0,0
9.0,31.0,4,0,3,3,2,2000.0,5.0,0
15.0,69.0,1,0,3,8,1,22332.01,3.0,1
8.0,34.0,5,0,1,12,3,0.0099999999999999,4.0,1
7.0,56.0,5,1,3,3,3,0.0099999999999999,9.0,0
12.0,71.0,1,2,4,9,0,6000.0,1.0,1
12.0,57.0,5,2,0,11,3,0.0099999999999999,9.0,0
12.0,66.0,2,1,3,3,2,1000.0,12.0,0
8.0,66.0,3,1,1,5,2,50.0,1.0,0
5.0,45.0,2,0,0,4,3,0.0099999999999999,5.0,0
8.0,66.0,2,0,3,3,2,1500.0,12.0,0
10.0,62.0,1,1,3,3,3,0.0099999999999999,8.0,0
9.0,59.0,2,1,0,2,0,6000.01,8.0,0
6.0,64.0,2,1,0,4,0,12000.0,2.0,0
7.0,78.0,3,0,0,11,0,11900.01,12.0,1
8.0,53.0,0,1,3,3,2,4000.01,5.0,0
8.0,29.0,3,1,3,3,3,0.0099999999999999,4.0,0
7.0,46.0,5,0,1,7,0,12050.0,8.0,0
13.0,74.0,3,1,3,8,2,3000.0,19.0,1
5.0,54.0,2,1,3,8,1,40000.0,1.0,0
6.0,53.0,5,1,0,4,3,0.0099999999999999,5.0,0
10.0,65.0,5,0,3,3,2,480.0,5.0,1
4.0,49.0,5,1,1,12,3,0.0099999999999999,7.0,0
11.0,52.0,3,0,3,3,2,1615.12,6.0,0
8.0,32.0,5,0,1,5,3,0.0099999999999999,8.0,0
8.0,37.0,4,0,3,3,2,720.01,5.0,1
7.0,66.0,4,0,2,1,2,2000.0,2.0,0
9.0,55.0,2,1,1,7,3,0.0099999999999999,9.0,0
6.0,74.0,4,0,3,3,3,0.0099999999999999,6.0,0
9.0,66.0,1,0,3,8,2,3026.67,7.0,0
9.0,36.0,1,0,3,8,1,23000.0,11.0,0
10.0,55.0,3,0,3,3,3,0.0099999999999999,5.0,0
6.0,69.0,1,1,1,5,0,6000.0,23.0,0
6.0,60.0,1,2,2,1,0,6000.0,19.0,0
15.0,40.0,3,0,1,12,2,3000.0,6.0,1
6.0,63.0,2,1,1,12,0,6000.0,1.0,0
6.0,57.0,2,0,0,4,0,6053.349999999999,6.0,0
5.0,45.0,3,0,3,8,0,6053.349999999999,6.0,0
9.0,51.0,0,2,3,3,0,12158.669999999998,8.0,0
16.0,49.0,1,0,0,2,2,4884.25,11.0,0
5.0,55.0,5,1,3,3,0,6000.0,1.0,0
9.0,63.0,1,0,3,8,2,3000.0,5.0,0
10.0,61.0,3,0,3,3,0,17026.67,7.0,0
13.0,79.0,0,0,3,3,2,3000.0,8.0,1
5.0,45.0,3,1,1,12,2,1000.0,4.0,0
8.0,35.0,1,1,0,11,3,0.0099999999999999,5.0,0
15.0,32.0,5,0,1,12,2,1000.43,4.0,1
3.0,71.0,2,1,3,3,2,3000.0,5.0,0
21.0,37.0,3,1,3,3,2,600.0,1.0,1
9.0,63.0,0,1,3,3,2,3000.0,6.0,0
7.0,42.0,2,0,0,11,2,3100.0,8.0,0
15.0,34.0,5,0,3,3,2,1600.0,0.0,1
5.0,41.0,2,0,3,3,3,0.0099999999999999,8.0,0
12.0,29.0,3,0,3,3,0,6000.0,9.0,1
6.0,77.0,4,1,0,11,0,12000.0,4.0,0
6.0,50.0,3,0,0,4,3,0.0099999999999999,8.0,0
11.0,59.0,3,0,3,3,0,5500.0,1.0,0
11.0,54.0,0,0,1,7,2,1000.01,9.0,0
8.0,51.0,6,0,0,4,3,0.0099999999999999,8.0,0
10.0,59.0,3,0,3,3,2,3000.0,8.0,0
9.0,48.0,5,0,1,12,3,0.0099999999999999,5.0,0
8.0,31.0,3,0,3,8,3,0.0099999999999999,8.0,0
11.0,40.0,4,0,3,8,3,0.0099999999999999,8.0,1
9.0,34.0,5,1,1,7,0,12210.64,12.0,1
10.0,55.0,4,0,0,11,3,0.0099999999999999,5.0,0
10.0,50.0,5,0,1,7,3,0.0099999999999999,9.0,0
9.0,51.0,2,2,3,3,0,6053.339999999999,4.0,0
12.0,61.0,2,0,3,8,3,0.0099999999999999,5.0,0
7.0,37.0,2,0,1,7,2,420.0,8.0,0
5.0,50.0,3,0,1,12,2,2100.01,8.0,0
5.0,51.0,0,0,1,5,1,21500.0,11.0,0
8.0,61.0,1,1,3,3,0,6000.0,1.0,0
5.0,75.0,5,0,1,12,0,10000.0,4.0,0
7.0,63.0,0,1,0,4,2,5000.0,2.0,0
5.0,70.0,2,0,3,3,0,12000.0,8.0,0
7.0,31.0,3,0,0,4,2,50.0,3.0,1
10.0,55.0,5,1,2,1,2,3000.0,1.0,0
10.0,50.0,4,0,3,3,2,4200.01,10.0,0
6.0,35.0,0,0,3,3,3,0.0099999999999999,8.0,0
9.0,60.0,5,0,0,4,2,5000.0,5.0,0
8.0,77.0,2,0,1,5,2,2500.0,5.0,0
9.0,77.0,1,2,0,11,0,6000.0,4.0,0
4.0,40.0,5,0,0,2,3,0.0099999999999999,4.0,0
8.0,37.0,5,0,0,11,3,0.0099999999999999,7.0,0
14.0,34.0,1,0,3,3,2,50.0,6.0,0
8.0,77.0,2,1,3,3,0,10000.0,5.0,1
7.0,54.0,3,1,0,4,3,0.0099999999999999,9.0,0
7.0,70.0,3,0,3,3,0,6000.0,14.0,0
10.0,71.0,5,2,1,12,1,31884.25,8.0,0
6.0,47.0,4,0,2,1,2,2000.0,1.0,0
10.0,52.0,3,0,0,11,0,12106.7,7.0,0
4.0,45.0,5,1,3,3,0,9519.0,4.0,0
9.0,62.0,1,0,0,11,3,0.0099999999999999,9.0,1
7.0,75.0,5,0,0,11,0,6107.639999999999,5.0,0
6.0,32.0,5,2,0,2,2,1000.0,2.0,0
7.0,61.0,4,2,0,4,2,100.0,25.0,0
10.0,65.0,5,2,1,7,0,6634.93,29.0,0
10.0,36.0,0,0,3,3,0,6000.0,4.0,1
11.0,47.0,2,1,1,5,2,2000.0,7.0,1
8.0,60.0,5,1,1,12,0,7500.0,3.0,0
5.0,51.0,5,0,3,3,3,0.0099999999999999,6.0,0
8.0,33.0,4,2,3,3,2,1500.0,5.0,0
11.0,46.0,5,0,0,2,2,240.0,13.0,0
7.0,61.0,2,2,3,3,0,6000.0,4.0,0
9.0,29.0,3,0,3,3,3,0.0099999999999999,6.0,1
21.0,37.0,1,0,1,12,3,0.0099999999999999,4.0,1
12.0,38.0,2,1,3,3,0,16035.57,8.0,0
9.0,74.0,1,2,0,4,2,1500.0,16.0,0
15.0,46.0,1,0,3,3,3,0.0099999999999999,8.0,1
5.0,50.0,1,0,3,8,3,0.0099999999999999,5.0,0
21.0,36.0,0,0,3,3,0,18000.0,5.0,1
5.0,45.0,4,1,0,4,3,0.0099999999999999,7.0,0
9.0,40.0,4,0,0,2,3,0.0099999999999999,5.0,0
9.0,61.0,2,1,3,3,2,3000.0,8.0,0
6.0,50.0,4,0,1,12,2,75.01,8.0,0
10.0,76.0,1,2,3,3,2,1000.0,1.0,0
10.0,31.0,2,0,3,3,3,0.0099999999999999,5.0,1
8.0,73.0,2,1,3,8,2,2000.0,1.0,0
5.0,64.0,1,1,3,3,2,1000.0,5.0,0
8.0,32.0,2,0,1,12,2,350.0,9.0,1
6.0,55.0,5,1,0,2,3,0.0099999999999999,8.0,0
7.0,65.0,1,0,3,3,0,13850.0,8.0,0
4.0,42.0,5,0,3,8,3,0.0099999999999999,4.0,0
15.0,66.0,1,0,3,8,2,951.91,32.0,0
7.0,50.0,1,0,0,4,0,11000.0,6.0,0
25.0,36.0,4,0,3,3,3,0.0099999999999999,8.0,1
8.0,75.0,0,0,0,4,0,6000.0,6.0,0
9.0,67.0,5,1,0,2,2,500.0,9.0,0
22.0,38.0,3,2,0,11,2,4000.0,12.0,1
14.0,63.0,3,0,4,9,2,100.0,10.0,1
10.0,48.0,2,0,3,3,2,200.0,1.0,0
11.0,63.0,3,1,3,3,0,6000.0,3.0,0
6.0,51.0,5,1,0,2,3,0.0099999999999999,5.0,0
8.0,30.0,5,0,0,2,3,0.0099999999999999,5.0,1
5.0,41.0,1,0,3,3,2,2000.0,6.0,0
6.0,44.0,5,0,0,2,3,0.0099999999999999,5.0,1
15.0,43.0,1,0,1,7,2,1000.0,5.0,1
10.0,77.0,3,0,3,8,2,1900.0,8.0,0
13.0,73.0,3,0,1,7,2,700.0,9.0,0
8.0,31.0,3,0,3,8,3,0.0099999999999999,4.0,1
25.0,34.0,2,0,4,9,3,0.0099999999999999,11.0,1
7.0,45.0,0,1,3,3,3,0.0099999999999999,7.0,0
11.0,55.0,5,0,0,2,0,12000.0,2.0,1
6.0,75.0,2,0,3,3,0,6000.0,1.0,0
9.0,39.0,3,1,3,8,0,6000.0,10.0,0
15.0,41.0,2,0,1,5,0,6105.33,8.0,1
11.0,38.0,2,0,3,3,2,650.01,2.0,1
8.0,37.0,3,0,3,3,3,0.0099999999999999,8.0,0
14.0,75.0,3,2,1,12,0,6053.349999999999,7.0,0
15.0,65.0,2,0,3,3,2,5000.0,4.0,0
8.0,65.0,5,1,1,12,0,9000.0,8.0,0
15.0,39.0,2,1,3,8,3,0.0099999999999999,9.0,0
12.0,72.0,3,2,2,1,2,2000.0,12.0,0
12.0,75.0,4,0,2,1,2,500.0,9.0,0
10.0,34.0,4,1,3,3,2,3000.01,5.0,1
7.0,62.0,1,0,3,3,1,35884.25,11.0,1
9.0,46.0,1,0,3,3,3,0.0099999999999999,9.0,0
11.0,45.0,0,2,0,11,0,12000.0,2.0,0
5.0,67.0,3,1,1,7,0,6000.0,12.0,0
9.0,72.0,0,1,3,3,0,6000.0,5.0,0
9.0,60.0,3,0,1,12,0,6000.0,14.0,0
12.0,58.0,1,2,0,2,0,6200.0,10.0,0
9.0,61.0,0,1,3,8,0,6000.0,5.0,0
20.0,50.0,0,0,1,7,2,4884.25,17.0,1
10.0,33.0,5,2,3,3,3,0.0099999999999999,7.0,0
9.0,53.0,2,0,3,3,3,0.0099999999999999,4.0,0
11.0,37.0,2,0,0,11,2,100.0,7.0,1
12.0,50.0,5,0,0,2,2,3000.0,6.0,1
6.0,72.0,5,0,0,4,0,6000.0,8.0,0
12.0,39.0,1,0,3,3,0,12000.0,1.0,1
6.0,37.0,2,0,3,3,0,7500.0,3.0,1
6.0,66.0,4,1,3,3,3,0.0099999999999999,5.0,0
10.0,52.0,3,1,1,7,0,6053.339999999999,4.0,0
14.0,30.0,2,0,3,3,2,489.91,11.0,1
6.0,43.0,3,1,1,12,3,0.0099999999999999,5.0,0
9.0,37.0,2,1,0,4,3,0.0099999999999999,5.0,1
8.0,65.0,1,0,1,5,0,6000.0,5.0,0
11.0,60.0,0,0,1,5,3,0.0099999999999999,8.0,0
6.0,43.0,4,0,0,2,3,0.0099999999999999,5.0,0
7.0,74.0,5,0,3,8,0,20000.0,4.0,0
5.0,40.0,3,1,1,12,0,6000.0,1.0,0
7.0,35.0,2,1,3,3,0,12053.34,4.0,0
14.0,53.0,5,1,1,12,3,0.0099999999999999,4.0,1
12.0,42.0,0,0,3,3,3,0.0099999999999999,8.0,1
9.0,35.0,4,0,2,1,3,0.0099999999999999,4.0,1
9.0,35.0,0,0,1,5,0,6000.0,12.0,0
18.0,64.0,5,0,0,4,2,1000.0,9.0,0
12.0,59.0,2,0,3,3,0,12107.64,6.0,1
7.0,46.0,0,1,3,3,2,5000.0,1.0,0
17.0,30.0,2,0,3,3,2,4000.0,7.0,1
6.0,58.0,2,0,3,3,2,3000.0,19.0,0
8.0,46.0,3,1,3,3,3,0.0099999999999999,7.0,0
4.0,57.0,3,1,4,9,3,0.0099999999999999,8.0,0
11.0,55.0,2,0,3,3,2,4000.0,7.0,0
6.0,33.0,5,1,3,3,2,1000.0,1.0,0
7.0,50.0,1,0,3,3,0,10000.0,2.0,0
12.0,71.0,3,0,0,4,2,3000.0,18.0,0
12.0,51.0,1,1,3,3,0,9000.0,2.0,0
7.0,45.0,2,0,3,8,2,3000.0,8.0,0
9.0,48.0,2,1,3,3,0,12000.0,9.0,0
8.0,56.0,3,0,1,12,2,5000.0,2.0,0
8.0,39.0,0,0,3,3,3,0.0099999999999999,5.0,1
13.0,30.0,4,2,1,12,2,600.0,1.0,0
17.0,45.0,2,1,3,3,0,12000.0,4.0,0
6.0,50.0,3,0,2,0,3,0.0099999999999999,5.0,0
8.0,40.0,2,1,0,11,3,0.0099999999999999,4.0,0
13.0,32.0,5,0,0,11,3,0.0099999999999999,5.0,1
10.0,59.0,1,1,3,3,1,20538.99,3.0,0
8.0,56.0,2,1,0,2,3,0.0099999999999999,1.0,0
8.0,50.0,5,1,2,1,3,0.0099999999999999,7.0,0
5.0,65.0,2,1,2,6,1,50000.0,12.0,0
14.0,50.0,2,0,0,4,0,6000.0,2.0,0
16.0,38.0,2,0,3,3,3,0.0099999999999999,8.0,1
7.0,64.0,1,0,3,3,2,5000.0,4.0,0
7.0,64.0,0,0,3,3,0,12605.32,17.0,1
7.0,51.0,1,0,3,3,1,20249.84,3.0,0
16.0,50.0,1,0,3,8,3,0.0099999999999999,8.0,0
19.0,61.0,2,0,3,8,3,0.0099999999999999,5.0,1
10.0,28.0,2,0,4,9,2,1590.0,6.0,1
10.0,63.0,5,1,3,8,0,10833.16,8.0,1
11.0,59.0,5,0,0,11,2,2500.0,7.0,1
10.0,49.0,1,0,3,3,2,2600.0,4.0,1
6.0,36.0,5,0,1,7,3,0.0099999999999999,5.0,1
6.0,74.0,1,0,1,12,0,6000.0,2.0,0
